"CNN,44,cnn.png,""HD"",""Standaardpakket,Recreatiepakket"",""DVBC"""
"Plusplus (Oekraine),45,Plusplus.jpg,""SD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"Inter (Oekraine),46,inter.png,""HD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"Channel 5 (Oekraine),47,Channel_5.webp,""HD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"Espreso TV (Oekraine),48,espreso.png,""SD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"Kyiv TV (Oekraine),49,kyiv-tv.png,""SD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"TV Oranje,50,TVOranje.webp,""HD"",""Standaardpakket,Recreatiepakket"",""DVBC"""
"Schlager TV,51,schlager.png,""HD"",""Standaardpakket,Recreatiepakket"",""DVBC"""
"Nashville TV,52,nashville.png,""HD"",""Standaardpakket,Recreatiepakket"",""DVBC"""
"TV 538,53,538.svg,""HD"",""Standaardpakket,Recreatiepakket"",""DVBC"""
"Festival,54,transparent.svg,""HD"",""Standaardpakket,Recreatiepakket"",""DVBC"""
"Xite,55,Xite.png,""HD"",""Standaardpakket,Recreatiepakket"",""DVBC"""
"Eén,61,Eén.png,""HD,SD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"Canvas,62,canvas.svg,""HD,SD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"Ketnet,63,Ketnet.svg,""SD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"BBC One,71,BBC.jpg,""HD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"BBC Two,72,BBC.jpg,""HD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"BBC News,73,BBC.jpg,""HD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"BBC Three,74,BBC.jpg,""HD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"France 24,77,france24.png,""HD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"NPO 1 extra,81,npo1-extra.png,""HD,SD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"NPO 2 extra,82,npo2-extra.png,""HD,SD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"NPO Politiek en Nieuws,83,npo-politiek.png,""HD,SD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"Regio Noordkop TV,96,Regio-Noordkop-TV.png,""HD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"Evenement kanaal,100,kabeltex.jpeg,""HD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"TV Noord Holland,101,TV-Noord-Holland.png,""HD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"TV Flevoland,102,flevoland.png,""HD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"TV West,103,west.jpeg,""HD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"RTV Utrecht,104,rtv-utrecht.svg,""HD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"L1 Limburg,105,l1-limburg.webp,""HD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"Omrop Fryslân,106,Omrop_Fryslân.svg,""HD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"RTV Noord,107,RTV-Noord.webp,""HD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"RTV Drenthe,108,RTV_Drenthe.png,""HD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"RTV Oost,109,rtv-oost.svg,""HD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"Omroep Gelderland,110,Omroep_Gelderland.webp,""HD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"RTV Rijnmond,111,rtv-rijnmond.png,""HD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"Omroep Zeeland,112,omroep-zeeland.jpg,""HD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"Omroep Brabant,113,omroep-brabant.jpg,""HD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"AT5,114,AT5.png,""HD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"Info kanaal Kabeltex,120,kabeltex.jpeg,""HD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"Arte,121,arte.png,""HD"",""Standaardpakket,Recreatiepakket"",""DVBC"""
"ARD - Das Erste,125,ARD.webp,""HD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"ZDF,126,zdf.png,""HD,SD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"WDR,127,wdr.png,""HD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"NDR,128,NDR.svg,""HD"",""Basispakket,Standaardpakket,Recreatiepakket"",""DVBC"""
"RTL Television,129,rtl-television.svg,""HD"",""Totaalpakket,Duitspakket,Recreatiepakket"",""DVBC"""
"Sat.1,130,sat-1.svg,""SD"",""Totaalpakket,Duitspakket,Recreatiepakket"",""DVBC"""
"SWR,131,swr.png,""HD"",""Totaalpakket,Duitspakket,Recreatiepakket"",""DVBC"""
"Super RTL,132,rtl-super.png,""SD"",""Totaalpakket,Duitspakket,Recreatiepakket"",""DVBC"""
"Kabel 1,133,kabel-1.png,""SD"",""Totaalpakket,Duitspakket,Recreatiepakket"",""DVBC"""
"ProSieben,134,ProSieben.svg,""SD"",""Totaalpakket,Duitspakket,Recreatiepakket"",""DVBC"""
"Deutsche Welle,135,deutsche_welle.png,""HD"",""Totaalpakket,Duitspakket,Recreatiepakket"",""DVBC"""
"Welt,136,welt.png,""SD"",""Totaalpakket,Duitspakket,Recreatiepakket"",""DVBC"""
"Baby TV,141,BabyTV.webp,""SD"",""Totaalpakket,Kinderenpakket,Recreatiepakket"",""DVBC"""
"Nick Jr,142,nick-Jr.png,""SD"",""Totaalpakket,Kinderenpakket,Recreatiepakket"",""DVBC"""
"Nick toons,143,Nicktoons.png,""SD"",""Totaalpakket,Kinderenpakket,Recreatiepakket"",""DVBC"""
"Pebble TV,144,pebble_tv.jpeg,""SD"",""Totaalpakket,Kinderenpakket,Recreatiepakket"",""DVBC"""
"Cartoon Network,145,cartoon-network.png,""HD"",""Totaalpakket,Kinderenpakket,Recreatiepakket"",""DVBC"""
"Cartoonito,146,cartoonito.png,""SD"",""Totaalpakket,Kinderenpakket,Recreatiepakket"",""DVBC"""
"Nick Music,147,NickMusic.webp,""SD"",""Totaalpakket,Kinderenpakket"",""DVBC"""
"RTL Telekids,148,rtltelekids.png,""HD"",""Totaalpakket,Kinderenpakket"",""DVBC"""
"CbbC,149,CBBC.png,""HD"",""Totaalpakket,Kinderenpakket"",""DVBC"""
"Cbeebies,150,cbeebies.png,""HD"",""Totaalpakket,Kinderenpakket"",""DVBC"""
"BBC four,164,bbc-4.png,""HD"",""Totaalpakket,Algemeenpakket"",""DVBC"""
"MyZenTV,173,MyZen_4K.webp,""HD"",""Totaalpakket,Algemeenpakket"",""DVBC"""
"Al Jazeera English,176,aljazeer.webp,""HD"",""Totaalpakket,Algemeenpakket"",""DVBC"""
"TRT Turk,177,trt-turk.png,""SD"",""Totaalpakket,Algemeenpakket"",""DVBC"""
"Shorts TV,187,shorts-tv.png,""HD"",""Totaalpakket,Algemeenpakket"",""DVBC"""
"RTL Crime,189,rtl-crime.png,""HD"",""Totaalpakket,Algemeenpakket"",""DVBC"""
"Discovery Science,191,discovery-science.jpeg,""HD"",""Totaalpakket,Algemeenpakket"",""DVBC"""
"ONS,195,ons.png,""SD"",""Totaalpakket,Algemeenpakket"",""DVBC"""
"National Geographic WILD,196,national-geographic.png,""HD"",""Totaalpakket,Algemeenpakket"",""DVBC"""
"Animal Planet,197,animal-planet.jpg,""HD"",""Totaalpakket,Algemeenpakket"",""DVBC"""
"Fashion TV,201,fashion-tv.png,""HD"",""Totaalpakket,Algemeenpakket"",""DVBC"""
"Mezzo,202,mezzo.png,""HD"",""Totaalpakket,Algemeenpakket"",""DVBC"""
"Family 7,203,Family-7.jpeg,""HD"",""Totaalpakket,Algemeenpakket"",""DVBC"""
"Horse & Country,204,horse-&-country.png,""SD"",""Totaalpakket,Algemeenpakket"",""DVBC"""
"RTL Lounge,205,rtl-lounge.png,""HD"",""Totaalpakket,Algemeenpakket"",""DVBC"""
"E! Entertainment,206,e-entertainment.png,""SD"",""Totaalpakket,Algemeenpakket"",""DVBC"""
"Luxe TV,209,luxe.jpeg,""HD"",""Totaalpakket,Algemeenpakket"",""DVBC"""
"MTV 80s,221,MTV.webp,""SD"",""Totaalpakket,Algemeenpakket"",""DVBC"""
"MTV 00s,223,MTV.webp,""SD"",""Totaalpakket,Algemeenpakket"",""DVBC"""
"Slam!TV,224,slam-tv.webp,""SD"",""Totaalpakket,Algemeenpakket"",""DVBC"""
"Stingray Lite TV,225,Stingray.webp,""SD"",""Totaalpakket,Algemeenpakket"",""DVBC"""
"Eurosport 2,250,Eurosport_2.webp,""HD"",""Totaalpakket,Algemeenpakket"",""DVBC"""
"Motorvision+,251,motorvision.png,""HD"",""Totaalpakket,Algemeenpakket"",""DVBC"""
"Extreme Sports,252,extreme-sports.svg,""SD"",""Totaalpakket,Algemeenpakket"",""DVBC"""
"Playboy TV,271,playboy-tv.svg,""HD"",""Totaalpakket,Erotiekpakket"",""DVBC"""
"Babes TV,272,babes-tv.png,""HD"",""Totaalpakket,Erotiekpakket"",""DVBC"""
"Brazzers,273,brazzers.png,""HD"",""Totaalpakket,Erotiekpakket"",""DVBC"""
"Meiden van Holland,274,mvhh.png,""HD"",""Totaalpakket,Erotiekpakket"",""DVBC"""
"Reality Kings TV,275,reality-kings.webp,""HD"",""Totaalpakket,Erotiekpakket"",""DVBC"""
"Ziggo Sport,301,ziggo.svg,""HD"",""Ziggo"",""DVBC"""
"Ziggo Sport 2,302,ziggo.svg,""HD"",""Ziggo"",""DVBC"""
"Ziggo Sport 3,303,ziggo.svg,""HD"",""Ziggo"",""DVBC"""
"Ziggo Sport 4,304,ziggo.svg,""HD"",""Ziggo"",""DVBC"""
"Ziggo Sport 5,305,ziggo.svg,""HD"",""Ziggo"",""DVBC"""
"Ziggo Sport 6,306,ziggo.svg,""HD"",""Ziggo"",""DVBC"""
"Film1 Première,341,Film1.png,""HD"",""Film1"",""DVBC"""
"Film1 Action,342,Film1.png,""HD"",""Film1"",""DVBC"""
"Film1 Family,343,Film1.png,""HD"",""Film1"",""DVBC"""
"Film1 Drama,345,Film1.png,""HD"",""Film1"",""DVBC"""
"Festival,502,transparent.svg,""4K"",""Standaardpakket,Recreatiepakket"",""DVBC"""
"NPO 1,1,npo1.svg,"""",""Standaardpakket"",""TV2GO"""
"NPO 2,2,npo2.svg,"""",""Standaardpakket"",""TV2GO"""
"NPO 3,3,npo3.svg,"""",""Standaardpakket"",""TV2GO"""
"RTL 4,4,rtl4.png,"""",""Standaardpakket"",""TV2GO"""
"RTL 5,5,rtl5.webp,"""",""Standaardpakket"",""TV2GO"""
"SBS 6,6,sbs6.svg,"""",""Standaardpakket"",""TV2GO"""
"RTL 7,7,rtl7.webp,"""",""Standaardpakket"",""TV2GO"""
"Veronica / Disney XD,8,veronica-disney-xd.svg,"""",""Standaardpakket"",""TV2GO"""
"Net 5,9,net5.svg,"""",""Standaardpakket"",""TV2GO"""
"RTL 8,10,rtl8.svg,"""",""Standaardpakket"",""TV2GO"""
"STAR Channel,11,star.webp,"""",""Standaardpakket"",""TV2GO"""
"RTL-Z,12,rtlz.svg,"""",""Standaardpakket"",""TV2GO"""
"Viaplay TV,13,viaplay.png,"""",""Standaardpakket"",""TV2GO"""
"Discovery,20,discovery.png,"""",""Standaardpakket"",""TV2GO"""
"TLC,21,TLC.png,"""",""Standaardpakket"",""TV2GO"""
"Investigation Discovery,22,investigation_discovery.png,"""",""Standaardpakket"",""TV2GO"""
"National Geographic Channel,24,national-geographic.png,"""",""Standaardpakket"",""TV2GO"""
"Comedy Central,27,comedy-central.png,"""",""Standaardpakket"",""TV2GO"""
"Filmbox,29,FilmBox.webp,"""",""Standaardpakket"",""TV2GO"""
"MTV,31,MTV.webp,"""",""Standaardpakket"",""TV2GO"""
"Paramount Network,32,Paramount.svg,"""",""Standaardpakket"",""TV2GO"""
"24Kitchen,34,24kitchen.jpg,"""",""Standaardpakket"",""TV2GO"""
"Xite,42,Xite.png,"""",""Standaardpakket"",""TV2GO"""
"NPO 1 extra,51,npo1-extra.png,"""",""Standaardpakket"",""TV2GO"""
"NPO 2 extra,52,npo2-extra.png,"""",""Standaardpakket"",""TV2GO"""
"NPO Politiek en Nieuws,53,npo-politiek.png,"""",""Standaardpakket"",""TV2GO"""
"Eén,61,Eén.png,"""",""Standaardpakket"",""TV2GO"""
"Canvas,62,canvas.svg,"""",""Standaardpakket"",""TV2GO"""
"CNN,65,cnn.png,"""",""Standaardpakket"",""TV2GO"""
"BBC One,71,BBC.jpg,"""",""Standaardpakket"",""TV2GO"""
"BBC Two,72,BBC.jpg,"""",""Standaardpakket"",""TV2GO"""
"BBC News,73,BBC.jpg,"""",""Standaardpakket"",""TV2GO"""
"BBC Three,74,BBC.jpg,"""",""Standaardpakket"",""TV2GO"""
"BBC First,77,BBC.jpg,"""",""Standaardpakket"",""TV2GO"""
"Arte,81,arte.png,"""",""Standaardpakket"",""TV2GO"""
"ARD - Das Erste,82,ARD.webp,"""",""Standaardpakket"",""TV2GO"""
"ZDF,83,zdf.png,"""",""Standaardpakket"",TV2GO"
"WDR,84,wdr.png,"""",""Standaardpakket"",""TV2GO"""
"NDR,85,NDR.svg,"""",""Standaardpakket"",""TV2GO"""
"France 24,98,france24.png,"""",""Standaardpakket"",""TV2GO"""
"Evenement kanaal,100,kabeltex.jpeg,"""",""Standaardpakket"",""TV2GO"""
"TV Noord Holland,101,TV-Noord-Holland.png,"""",""Standaardpakket"",""TV2GO"""
"TV Flevoland,102,flevoland.png,"""",""Standaardpakket"",""TV2GO"""
"TV West,103,west.jpeg,"""",""Standaardpakket"",""TV2GO"""
"RTV Utrecht,104,rtv-utrecht.svg,"""",""Standaardpakket"",""TV2GO"""
"L1 Limburg,105,l1-limburg.webp,"""",""Standaardpakket"",""TV2GO"""
"Omrop Fryslân,106,Omrop_Fryslân.svg,"""",""Standaardpakket"",""TV2GO"""
"RTV Noord,107,RTV-Noord.webp,"""",""Standaardpakket"",""TV2GO"""
"RTV Drenthe,108,RTV_Drenthe.png,"""",""Standaardpakket"",""TV2GO"""
"RTV Oost,109,rtv-oost.svg,"""",""Standaardpakket"",""TV2GO"""
"Omroep Gelderland,110,Omroep_Gelderland.webp,"""",""Standaardpakket"",""TV2GO"""
"RTV Rijnmond,111,rtv-rijnmond.png,"""",""Standaardpakket"",""TV2GO"""
"Omroep Zeeland,112,omroep-zeeland.jpg,"""",""Standaardpakket"",""TV2GO"""
"Omroep Brabant,113,omroep-brabant.jpg,"""",""Standaardpakket"",""TV2GO"""
"Regio Noordkop TV,115,Regio-Noordkop-TV.png,"""",""Standaardpakket"",""TV2GO"""
"Info kanaal Kabeltex,120,kabeltex.jpeg,"""",""Standaardpakket"",""TV2GO"""
"Nickelodeon,140,nickelodeon.png,"""",""Standaardpakket"",""TV2GO"""
"TV Oranje,167,TVOranje.webp,"""",""Standaardpakket"",""TV2GO"""
"TV 538,170,538.svg,"""",""Standaardpakket"",""TV2GO"""
"Schlager TV,171,schlager.png,"""",""Standaardpakket"",""TV2GO"""
"Nashville TV,172,nashville.png,"""",""Standaardpakket"",""TV2GO"""
"Festival,173,transparent.svg,"""",""Standaardpakket"",""TV2GO"""
"ESPN,401,espn.webp,"""",""Standaardpakket,"",""TV2GO"""
"ESPN 2,402,espn.webp,"""",""Standaardpakket,"",""TV2GO"""
"ESPN 3,403,espn.webp,"""",""Standaardpakket"",""TV2GO"""
"ESPN 4,405,espn.webp,"""",""Standaardpakket"",""TV2GO"""
"Eurosport,410,Eurosport.webp,"""",""Standaardpakket"",""TV2GO"""
"RTL Television,86,rtl-television.svg,"""",""Totaalpakket,Duitspakket"",""TV2GO"""
"Sat.1,87,sat-1.svg,"""",""Totaalpakket,Duitspakket"",""TV2GO"""
"SWR,88,swr.png,"""",""Totaalpakket,Duitspakket"",""TV2GO"""
"Kabel 1,90,kabel-1.png,"""",""Totaalpakket,Duitspakket"",""TV2GO"""
"ProSieben,91,ProSieben.svg,"""",""Totaalpakket,Duitspakket"",""TV2GO"""
"Baby TV,141,BabyTV.webp,"""",""Totaalpakket,Kinderenpakket"",""TV2GO"""
"Nick Jr,142,nick-Jr.png,"""",""Totaalpakket,Kinderenpakket"",""TV2GO"""
"Nick toons,143,Nicktoons.png,"""",""Totaalpakket,Kinderenpakket"",""TV2GO"""
"Pebble TV,144,pebble_tv.jpeg,"""",""Totaalpakket,Kinderenpakket"",""TV2GO"""
"Cartoon Network,145,cartoon-network.png,"""",""Totaalpakket,Kinderenpakket"",""TV2GO"""
"Cartoonito,146,cartoonito.png,"""",""Totaalpakket,Kinderenpakket"",""TV2GO"""
"Nick Music,147,NickMusic.webp,"""",""Totaalpakket,Kinderenpakket"",""TV2GO"""
"RTL Telekids,148,rtltelekids.png,"""",""Totaalpakket,Kinderenpakket"",""TV2GO"""
"CbbC,149,CBBC.png,"""",""Totaalpakket,Kinderenpakket"",""TV2GO"""
"Cbeebies,150,cbeebies.png,"""",""Totaalpakket,Kinderenpakket"",""TV2GO"""
"Discovery Science,23,discovery-science.jpeg,"""",""Totaalpakket,Algemeenpakket"",""TV2GO"""
"National Geographic WILD,25,national-geographic.png,"""",""Totaalpakket,Algemeenpakket"",""TV2GO"""
"Animal Planet,26,animal-planet.jpg,"""",""Totaalpakket,Algemeenpakket"",""TV2GO"""
"Comedy Central Extra,28,comedy-central.png,"""",""Totaalpakket,Algemeenpakket"",""TV2GO"""
"ONS,30,ons.png,"""",""Totaalpakket,Algemeenpakket"",""TV2GO"""
"Fashion TV,33,fashion-tv.png,"""",""Totaalpakket,Algemeenpakket"",""TV2GO"""
"Family 7,35,Family-7.jpeg,"""",""Totaalpakket,Algemeenpakket"",""TV2GO"""
"Horse & Country,36,horse-&-country.png,"""",""Totaalpakket,Algemeenpakket"",""TV2GO"""
"RTL Crime,37,rtl-crime.png,"""",""Totaalpakket,Algemeenpakket"",""TV2GO"""
"RTL Lounge,38,rtl-lounge.png,"""",""Totaalpakket,Algemeenpakket"",""TV2GO"""
"E! Entertainment,41,e-entertainment.png,"""",""Totaalpakket,Algemeenpakket"",""TV2GO"""
"MyZenTV,44,MyZen_4K.webp,"""",""Totaalpakket,Algemeenpakket"",""TV2GO"""
"BBC four,76,bbc-4.png,"""",""Totaalpakket,Algemeenpakket"",""TV2GO"""
"TRT Turk,96,trt-turk.png,"""",""Totaalpakket,Algemeenpakket"",""TV2GO"""
"AI Jazeera English,97,aljazeer.webp,"""",""Totaalpakket,Algemeenpakket"",""TV2GO"""
"Mezzo,161,mezzo.png,"""",""Totaalpakket,Algemeenpakket"",""TV2GO"""
"MTV 80s,163,MTV.webp,"""",""Totaalpakket,Algemeenpakket"",""TV2GO"""
"MTV 00s,165,MTV.webp,"""",""Totaalpakket,Algemeenpakket"",""TV2GO"""
"Slam!TV,166,slam-tv.webp,"""",""Totaalpakket,Algemeenpakket"",""TV2GO"""
"Stingray Lite TV,169,Stingray.webp,"""",""Totaalpakket,Algemeenpakket"",""TV2GO"""
"Eurosport 2,411,Eurosport_2.webp,"""",""Totaalpakket,Algemeenpakket"",""TV2GO"""
"Extreme Sports,412,extreme-sports.svg,"""",""Totaalpakket,Algemeenpakket"",""TV2GO"""
"Playboy TV,191,playboy-tv.svg,"""",""Totaalpakket,Erotiekpakket"",""TV2GO"""
"Babes TV,192,babes-tv.png,"""",""Totaalpakket,Erotiekpakket"",""TV2GO"""
"Brazzers,193,brazzers.png,"""",""Totaalpakket,Erotiekpakket"",""TV2GO"""
"Meiden van Holland,194,mvhh.png,"""",""Totaalpakket,Erotiekpakket"",""TV2GO"""
"Reality Kings TV,195,reality-kings.webp,"""",""Totaalpakket,Erotiekpakket"",""TV2GO"""
"Ziggo Sport,301,ziggo.svg,"""",""Ziggo"",""TV2GO"""
"Ziggo Sport 2,302,ziggo.svg,"""",""Ziggo"",""TV2GO"""
"Ziggo Sport 3,303,ziggo.svg,"""",""Ziggo"",""TV2GO"""
"Ziggo Sport 4,304,ziggo.svg,"""",""Ziggo"",""TV2GO"""
"Ziggo Sport 5,305,ziggo.svg,"""",""Ziggo"",""TV2GO"""
"Ziggo Sport 6,306,ziggo.svg,"""",""Ziggo"",""TV2GO"""
"Film1 Première,201,Film1.png,"""",""Film1"",""TV2GO"""
"Film1 Action,202,Film1.png,"""",""Film1"",""TV2GO"""
"Film1 Family,203,Film1.png,"""",""Film1"",""TV2GO"""
"Film1 Drama,204,Film1.png,"""",""Film1"",""TV2GO"""
"Radio Veronica,813,radio-veronica.webp,""FM 87.60"",""Radio,Basispakket"",""DVBC"""
"BNR Nieuwsradio,827,BNR.jpeg,""FM 88.10"",""Radio,Basispakket"",""DVBC"""
"Sublime FM,822,sublime.png,""FM 88.50"",""Radio,Basispakket"",""DVBC"""
"100% NL,815,100-percent.png,""FM 89.20"",""Radio,Basispakket"",""DVBC"""
"Sky Radio,811,skyradio.png,""FM 89.50"",""Radio,Basispakket"",""DVBC"""
"VRT Radio 1,830,VRT-radio.png,""FM 89.90"",""Radio,Basispakket"",""DVBC"""
"VRT Radio 2,831,VRT-radio2.png,""FM 90.60"",""Radio,Basispakket"",""DVBC"""
"VRT Klara,832,VRT_Klara.png,""FM 91.10"",""Radio,Basispakket"",""DVBC"""
"Fun-X,807,funx.png,""FM 91.50"",""Radio,Basispakket"",""DVBC"""
"Radio 10,812,radio10.png,""FM 91.90"",""Radio,Basispakket"",""DVBC"""
"Radio Noord-Holland,841,radio-noord-holland.svg,""FM 92.50"",""Radio,Basispakket"",""DVBC"""
"NPO radio 1,801,npo1.svg,""FM 93.60"",""Radio,Basispakket"",""DVBC"""
"NPO Klassiek,804,npo-klassiek.png,""FM 94.10"",""Radio,Basispakket"",""DVBC"""
"Coastline,808,coastline.jpg,""FM 94.50"",""Radio,Basispakket"",""DVBC"""
"NPO 3 FM,803,npo3.svg,""FM 94.90"",""Radio,Basispakket"",""DVBC"""
"L.O.S. Den Helder,834,los-den-helder.jpg,""FM 95.50"",""Radio,Basispakket"",""DVBC"""
"NPO Soul & Jazz,806,NPO-radio-soul-jazz.jpg,""FM 95.90"",""Radio,Basispakket"",""DVBC"""
"Radio Omrop Fryslan,846,Omrop_Fryslân.svg,""FM 96.50"",""Radio,Basispakket"",""DVBC"""
"NPO Radio 5,805,npo5.png,""FM 97.60"",""Radio,Basispakket"",""DVBC"""
"Radio Texel (SLOT),,radio-texel.png,""FM 98.50"",""Radio,Basispakket"",""DVBC"""
"NPO Radio 2,802,npo2.svg,""FM 99.10"",""Radio,Basispakket"",""DVBC"""
"Radio Continu,835,radio-continu.png,""FM 99.80"",""Radio,Basispakket"",""DVBC"""
"WDR 2,860,wdr.png,""FM 100.80"",""Radio,Basispakket"",""DVBC"""
"BBC World service,868,BBC_World_Service.png,""FM 101.40"",""Radio,Basispakket"",""DVBC"""
"WDR 3,861,wdr.png,""FM 102.00"",""Radio,Basispakket"",""DVBC"""
"BBC Radio 1,869,BBC.jpg,""FM 102.40"",""Radio,Basispakket"",""DVBC"""
"BBC Radio 2,870,BBC.jpg,""FM 102.80"",""Radio,Basispakket"",""DVBC"""
"SLAM!FM,824,slam-tv.webp,""FM 103.40"",""Radio,Basispakket"",""DVBC"""
"BBC Radio 3,871,BBC.jpg,""FM 103.80"",""Radio,Basispakket"",""DVBC"""
"Radio 538,814,538.svg,""FM 104.50"",""Radio,Basispakket"",""DVBC"""
"WDR 4,862,wdr.png,""FM 105.00"",""Radio,Basispakket"",""DVBC"""
